income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,cab_requests,married_cd,bar_no,neighbor_income,age,client_segment,sect_empl,fam_adult_size,children_no,tenure_mts,tenure_yrs,claims_no,claims_am,nights_booked,shop_am,score_pos,score_neg,male,female,cash/debitcard_use,creditcard_use,not_insured,insured,no_spa,spa,no_empl,empl,no_sport,sport,no_marketing_perm,marketing_perm,no_dining,dining,no_presidential,yes_presidential,no_prev_stay,perv_stay,no_prev_all_in_stay,yes_prev_all_in_stay,no_divorce,yes_divorce,no_company_card,company_card,no_shop_use,yes_shop_use,not_retired,yes_retired,no_gold_status,yes_gold_status,outcome_profit
227.0,0.0,1620.0,0.0,0,0.0,6,1,3,35368.0,41,0,0,2,0,278,23,0,0.0,3,0,0.0,0.8114619631882,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3464.932539682536
356.0,844.0,1688.0,0.0,0,0.0,7,1,0,29463.0,36,1,0,3,0,484,40,0,0.0,2,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3797.6515396825357
1378.0,24.0,2005.0,0.0,0,0.0,3,1,9,42235.0,21,1,0,1,0,180,15,0,0.0,4,6,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3805.9537460317415
227.0,0.0,1620.0,0.0,0,0.0,2,1,1,40206.0,33,1,0,3,2,288,24,0,0.0,4,0,0.5096232594360317,0.6320838974492526,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3467.46779365079
227.0,0.0,1620.0,0.0,0,4000.0,9,1,4,32480.0,46,1,0,3,0,350,29,0,0.0,63,0,0.8001437547483987,0.9866388961751008,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3469.6328253968213
227.0,810.0,1620.0,0.0,0,0.0,2,1,8,34643.0,42,1,0,3,1,191,16,0,0.0,25,0,0.3985539271369234,0.3162835190231297,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3804.81198412698
407.0,0.0,2043.0,0.0,0,0.0,10,0,2,28716.0,46,1,0,2,0,278,23,2,0.0,4,0,0.0,0.4448354536182485,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3488.6605714285693
647.0,84.0,1876.0,0.0,0,4000.0,5,1,1,25703.0,26,1,1,2,1,59,5,0,0.0,58,6,0.0,0.0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3832.4444920634874
14701.0,0.0,9258.0,2647.0,2,9000.0,3,1,13,45210.0,57,2,1,3,0,326,27,0,0.0,9,0,0.3780436451280752,0.4676273453511885,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3601.9991904761887
9160.0,5113.5,10227.0,0.0,0,10000.0,6,1,5,36412.0,68,2,0,1,0,372,31,0,0.0,185,0,0.4139366851807761,0.3360364998479384,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3912.0883492063463
231.0,0.0,1622.0,0.0,0,0.0,5,1,2,28717.0,28,1,0,1,0,278,23,0,0.0,2,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3468.125888888887
453.0,93.0,1828.0,0.0,0,4000.0,12,0,4,34857.0,66,3,0,1,0,407,34,0,0.0,5,0,0.2794920699634896,0.4688754970912111,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3798.4120317460297
268.0,12.0,1655.0,0.0,0,1500.0,4,1,5,36761.0,24,1,0,3,2,109,9,0,0.0,3,0,0.3562253909863202,0.7964806291175776,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3811.6772698412656
227.0,810.0,1620.0,0.0,0,0.0,6,0,4,31442.0,44,1,0,2,0,94,8,0,0.0,2,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3779.966730158728
432.0,0.0,2038.0,69.0,1,6000.0,4,1,5,30126.0,52,1,0,3,0,297,25,0,0.0,72,6,0.6526898067723763,0.5988386019012704,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3594.9963015872986
1824.0,0.0,2794.0,0.0,0,0.0,6,1,2,27357.0,52,1,0,2,0,383,32,0,0.0,4,8,0.1104844206396357,0.2030714606614359,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3478.592158730156
227.0,0.0,1620.0,0.0,0,0.0,4,1,3,29642.0,38,1,0,2,0,212,18,0,0.0,25,0,0.118746408607319,0.398848507400336,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3473.738746031743
507.0,0.0,1840.0,0.0,0,0.0,7,1,5,32676.807933194155,26,1,0,2,0,354,30,0,0.0,3,6,0.359939804636821,0.2710432142158462,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3475.961476190473
4268.0,2420.0,2420.0,0.0,0,5000.0,7,0,4,27091.0,48,2,0,2,0,384,32,0,0.0,4,7,0.7974500981056223,0.8574623220350879,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3812.05244444444
301.0,0.0,3835.0,0.0,0,1500.0,8,1,5,25001.0,26,1,0,2,0,116,10,0,0.0,11,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3475.898079365077
227.0,0.0,1620.0,0.0,0,0.0,6,1,3,27256.0,61,1,0,1,0,87,7,0,0.0,4,0,0.5754871329003306,0.5623715166650639,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3465.926238095234
1831.0,642.0,2140.0,0.0,0,3500.0,3,1,11,27407.0,61,1,0,1,0,112,9,0,0.0,84,0,0.1975676417237934,0.2739233536474538,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3796.101904761902
991.0,0.0,2143.0,0.0,0,0.0,5,1,3,31864.0,32,1,0,2,0,435,36,0,0.0,3,0,0.8031904325071035,0.9478343468711118,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3466.39814285714
227.0,0.0,1620.0,0.0,0,0.0,5,1,4,32676.807933194155,20,1,0,1,0,205,17,0,0.0,4,0,0.5364516645033821,0.2448521434715957,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3466.3416666666635
1386.0,154.0,6204.0,935.0,1,10000.0,6,1,16,28673.0,34,1,0,2,0,284,24,0,0.0,70,8,0.5377563924311992,0.1542060748126532,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3936.8017777777736
6287.0,1179.0,4445.0,0.0,0,2500.0,5,0,8,32114.0,73,2,0,1,0,384,32,0,0.0,51,0,0.325719835113598,0.2718669963813995,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3810.6513650793618
341.0,48.0,1642.0,0.0,0,0.0,4,1,6,40900.0,33,1,0,3,2,278,23,0,0.0,4,0,0.8968210187768763,0.8488950859491861,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3802.259793650789
2468.0,23.0,4035.0,0.0,0,1500.0,7,0,2,27347.0,68,2,0,1,0,386,32,2,0.0,50,0,0.0698693590430134,0.2281248654687192,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3819.307365079362
245.0,2336.5,4673.0,0.0,0,2500.0,4,0,8,20488.0,46,1,0,2,0,154,13,1,0.0,25,0,0.8776150520786639,0.9368030872235472,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3807.8354761904725
233.0,815.5,1631.0,0.0,0,0.0,1,1,9,37387.0,23,1,1,2,0,40,3,0,0.0,4,0,0.7752204413187435,0.3935296736207659,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3807.4502698412653
1761.0,0.0,2030.0,0.0,0,0.0,8,1,6,26462.0,47,1,1,3,0,393,33,0,0.0,3,0,0.9329156620805162,0.7751286405223579,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3471.5611428571406
529.0,91.0,1669.0,0.0,0,7000.0,10,1,0,31542.0,33,1,0,2,0,290,24,0,0.0,45,0,0.3646921602762324,0.2862950263301068,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3812.226476190472
5199.0,532.0,4159.0,178.0,1,4500.0,9,1,4,33941.0,41,2,0,3,3,431,36,2,0.0,90,7,0.3744022163119465,0.6630538899453127,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4001.470317460315
3400.0,423.0,6331.0,0.0,0,0.0,7,1,4,34552.0,51,2,0,3,0,57,5,0,0.0,3,0,0.2817201794554623,0.6627754684828358,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3796.2556190476153
361.0,19.0,3771.0,1233.0,2,10000.0,4,1,3,30796.0,38,1,0,2,0,214,18,0,0.0,22,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3917.23368253968
1198.0,383.0,1782.0,0.0,0,5000.0,5,0,8,29606.0,38,1,0,3,0,237,20,0,0.0,5,0,0.4854424832288224,0.4533625976541781,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3815.0309682539655
227.0,810.0,1620.0,0.0,0,0.0,7,1,3,21938.0,55,0,0,2,0,278,23,1,0.0,4,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3803.107158730154
419.0,845.0,1690.0,0.0,0,0.0,7,1,1,38005.0,48,1,0,3,0,330,28,0,0.0,3,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3805.576952380948
227.0,810.0,1620.0,0.0,0,0.0,9,1,8,31171.0,56,1,0,1,0,350,29,0,0.0,62,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3783.0749682539645
672.0,82.0,2001.0,0.0,0,3000.0,2,1,7,30753.0,50,1,0,3,0,211,18,0,0.0,95,0,0.418802611783182,0.1958728243642397,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3802.2540476190443
266.0,1805.0,3610.0,0.0,2,9000.0,9,1,5,24783.0,31,1,0,3,0,185,15,0,0.0,68,0,0.0443799302571904,0.1175833591026242,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3823.1789682539647
1163.0,0.0,1975.0,0.0,0,0.0,3,0,1,29151.0,57,1,0,1,0,231,19,0,0.0,1,0,0.4445607916529214,0.5698256958317988,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3461.8998888888855
570.0,142.0,1650.0,0.0,0,0.0,1,1,0,29150.0,16,1,0,1,0,163,14,0,0.0,3,0,0.6327638721083804,0.6239776593908807,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3796.3076666666616
303.0,1078.5,2157.0,0.0,0,4000.0,5,1,4,36506.0,56,1,0,1,0,350,29,0,0.0,41,0,0.832448468188524,0.8317881767659118,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3801.1644285714256
227.0,810.5,1621.0,0.0,0,0.0,5,1,5,33108.0,23,1,0,2,0,309,26,0,0.0,4,0,0.5872761443533007,0.5240550171275216,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3811.663349206345
4573.0,3226.0,6452.0,0.0,1,3000.0,8,1,5,27523.0,52,3,0,3,0,440,37,0,0.0,42,9,0.5784206356543359,0.5029479992381465,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3905.3262857142836
3620.0,953.0,3461.0,0.0,0,4000.0,5,0,10,32475.0,61,1,0,1,0,350,29,0,0.0,4,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3794.568079365075
534.0,86.0,1701.0,0.0,0,0.0,8,1,3,28746.0,29,1,0,3,0,393,33,0,0.0,29,0,0.6889577992434504,0.8418311958052359,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3796.7189365079316
1711.0,508.0,2454.0,0.0,0,15000.0,10,1,8,41058.0,49,2,0,3,1,181,15,0,0.0,40,0,0.0,0.0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3801.907317460316
227.0,0.0,1817.0,1586.0,5,0.0,6,1,0,35657.0,40,1,0,3,4,158,13,0,0.0,167,0,0.1363224146993601,0.1919592240930522,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3606.3700634920615
932.0,218.0,2490.0,961.0,4,15000.0,9,1,8,29832.0,31,1,0,3,2,136,11,0,0.0,85,0,0.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3935.0710158730117
6309.0,2500.0,4772.0,438.0,1,15000.0,8,1,11,49945.0,48,2,0,2,0,650,54,0,0.0,34,0,0.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3915.0523333333313
227.0,810.0,1620.0,0.0,0,0.0,5,1,6,30124.0,24,0,0,1,0,278,23,0,0.0,2,0,0.0,0.9999999000000004,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3799.2772698412655
1910.0,702.0,1927.0,0.0,0,3500.0,6,1,6,32502.0,41,1,0,2,0,556,46,0,0.0,4,0,0.9138344166099716,0.328386590108812,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3826.6450793650756
1257.0,41.0,2374.0,0.0,0,0.0,10,1,7,31135.0,47,1,0,2,0,611,51,1,0.0,4,8,0.2086791031981951,0.3942190258749509,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3818.2678412698374
458.0,847.5,1695.0,0.0,0,0.0,5,0,3,25689.0,79,1,0,1,0,276,23,0,0.0,13,0,0.902618898481896,0.4848961041559181,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3806.0998571428536
485.0,31.0,3720.0,558.0,3,0.0,3,1,10,32449.0,47,1,0,2,0,374,31,0,0.0,106,6,0.7059572733706295,0.2110062199745163,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3931.2832698412653
6319.0,2520.0,3114.0,0.0,0,15000.0,10,1,11,30218.0,59,2,0,1,0,440,37,0,0.0,5,0,0.5703280845518419,0.3403223039815309,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3805.327476190475
227.0,0.0,1620.0,0.0,0,0.0,8,0,3,26029.0,67,0,0,1,0,278,23,0,0.0,4,0,0.0,0.5751173789082762,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3466.2926190476146
227.0,0.0,1620.0,0.0,0,0.0,2,1,6,26497.0,57,3,0,2,0,413,34,1,508.0,1,0,0.0808468090651843,0.5409197890323219,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3486.334174603172
227.0,0.0,2035.0,0.0,0,0.0,4,1,4,31250.0,31,1,0,3,0,278,23,0,0.0,3,0,0.0,0.462494946263684,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3473.966238095235
227.0,0.0,1620.0,0.0,0,0.0,10,1,3,32089.0,20,0,0,2,0,278,23,0,0.0,4,0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3458.5616984126964
227.0,810.0,1620.0,0.0,0,0.0,0,1,8,27158.0,46,1,0,3,0,278,23,1,0.0,3,0,0.0,0.5789040350511543,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3813.7780952380913
2023.0,1313.0,2626.0,0.0,0,0.0,7,1,7,32859.0,76,3,0,1,0,397,33,0,0.0,3,0,0.4562642150677428,0.3749857346531118,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3880.6832539682505
444.0,0.0,1634.0,0.0,0,0.0,6,1,9,32646.0,38,1,0,2,0,225,19,0,0.0,3,0,0.9843690333857388,0.9035521285556738,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3469.52025396825
279.0,19.0,1637.0,0.0,0,750.0,7,1,8,36844.0,19,1,0,1,0,112,9,0,0.0,4,0,0.3158854370500799,0.558678353275755,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3806.2267301587262
